Iteration,RevenueMultiplier,GrossMarginDelta,OpexMultiplier,DSODelta,RevenueTRY,EBITDATRY,EndingCashTRY,EBITDABelowBudgetFlag,NegativeCashFlag
4192,0.979941,-0.019373,0.981715,7.7747,1754889874.05,125772384.0,181995191.44,True,False
4193,0.926179,0.014944,0.960754,-2.8293,1658612352.22,151428101.99,249677710.53,True,False
4194,0.853622,-0.016989,0.95772,-0.1144,1528676428.6,37261470.69,159666919.28,True,False
4195,1.000735,0.0187,0.974035,-5.6594,1792128929.83,217787102.07,309732468.9,False,False
4196,0.927937,-0.031566,0.985374,-6.9072,1661760712.79,57545829.63,204428183.21,True,False
4197,1.06744,-0.003254,0.971685,4.756,1911585360.63,240157710.77,272249070.47,False,False
4198,0.884993,-0.01649,1.015046,2.4366,1584855563.83,23033376.45,138932870.51,True,False
4199,1.048812,0.023179,0.985284,3.281,1878226025.79,262985496.14,295796632.24,False,False
4200,1.032124,-0.026317,0.999536,-1.8694,1848340296.44,145151778.63,242019734.9,True,False
4201,0.948442,0.008256,1.048132,-2.6548,1698481874.27,96105525.36,211555618.11,True,False
4202,0.93103,-0.014405,0.980173,-5.2253,1667300354.18,92635186.22,220710800.43,True,False
4203,1.080873,0.016184,1.051882,7.7677,1935640157.78,230470181.57,249376498.85,False,False
4204,1.048202,-0.02064,1.066979,2.7294,1877133561.04,119655587.53,201178756.17,True,False
4205,1.063845,0.014326,1.009096,4.0825,1905146873.62,242713169.61,277586178.96,False,False
4206,0.97831,-0.001587,1.07456,7.2962,1751969560.58,86758943.28,157824824.78,True,False
4207,1.014097,0.035591,1.033209,-2.2735,1816057957.81,217181868.5,292845206.5,False,False
4208,0.843387,0.040967,1.013468,-3.4225,1510347788.84,74560045.97,198712826.73,True,False
4209,0.996636,0.004404,1.01236,-1.5718,1784787480.93,160044054.4,250365592.14,False,False
4210,0.86079,-0.032756,0.989072,-1.4005,1541512759.3,-3992751.55,137049662.39,True,False
4211,0.973646,-0.041839,1.042788,-1.0288,1743617892.47,35896027.92,163173820.18,True,False
4212,0.975147,0.001971,0.975598,-0.185,1746305756.41,163404023.93,245849708.49,False,False
4213,0.957272,0.007892,1.020821,5.3849,1714293836.32,123826292.86,192760495.28,True,False
4214,0.927559,0.006142,1.040523,0.1638,1661084519.48,79022030.09,186839427.58,True,False
4215,1.129643,0.002147,1.097888,-5.2193,2022978236.37,213551375.6,307992132.69,False,False
4216,0.946129,-0.025154,0.942203,4.3358,1694339715.02,115814217.86,192476546.2,True,False
4217,1.114774,-0.00456,0.981924,6.2821,1996350625.27,272523566.52,284806253.35,False,False
4218,1.111047,0.013859,1.018363,5.3682,1989677130.64,278846721.15,294202901.29,False,False
4219,1.002198,-0.014538,1.095706,-3.1543,1794747901.62,69404314.77,196555035.79,True,False
4220,1.022244,0.012712,0.968621,0.0222,1830646996.01,231019227.26,290831749.93,False,False
4221,1.013309,-0.02091,0.987592,0.6941,1814645707.61,147669586.92,230814312.02,True,False
4222,1.038327,-0.005709,0.997927,4.5711,1859448499.58,189984458.23,239752214.17,False,False
4223,0.954256,0.003305,0.942073,9.8253,1708892447.19,171531509.88,204490464.7,False,False
4224,0.858268,0.012279,0.956805,-6.3567,1536997588.77,86986348.26,219768419.53,True,False
4225,0.869588,0.010344,1.039576,1.1735,1557268418.19,33169675.85,151398360.82,True,False
4226,0.926718,0.033403,1.020574,5.5441,1659578154.21,138267014.2,202663398.87,True,False
4227,0.892443,0.020871,1.026062,1.014,1598197358.63,81107620.98,184563065.8,True,False
4228,0.966997,0.031491,1.060922,3.3731,1731709460.99,143934118.35,215721891.18,True,False
4229,1.019517,0.007423,1.012778,10.7211,1825763267.9,186132480.41,206792139.01,False,False
4230,0.960949,0.011286,1.014554,-5.7621,1720879880.66,137687922.42,254644338.63,True,False
4231,1.029566,0.03363,0.971633,-2.6469,1843758994.5,274147759.66,333640963.97,False,False
4232,1.096623,0.007018,1.005031,3.3492,1963846211.76,261873743.18,293904135.91,False,False
4233,0.981148,0.006284,0.987293,-1.0325,1757051651.61,167772680.3,252905387.25,False,False
4234,0.981007,0.017319,0.957813,-3.4973,1756799286.55,208861678.17,292709069.29,False,False
4235,0.88647,0.043001,1.026291,8.4755,1587501752.69,110441448.45,172087645.17,True,False
4236,0.914855,-0.011547,1.034378,1.4378,1638334079.59,42956101.1,156606513.59,True,False
4237,0.972948,0.009918,1.011288,4.4915,1742368007.7,148823510.36,213609009.07,True,False
4238,0.885654,0.009989,1.004848,-6.7078,1586040670.26,73161346.85,212747168.88,True,False
4239,1.039632,-0.014606,1.044296,2.5622,1861785207.27,140248514.77,216149789.78,True,False
4240,1.0498,-0.004138,1.056696,5.6269,1879994540.59,159681071.51,213450781.82,False,False
4241,1.11081,-0.018318,1.000212,9.8753,1989251413.33,228058492.44,235109300.91,False,False
4242,1.029584,0.00536,1.047336,-5.7434,1843792308.23,165981736.42,275729944.3,False,False
4243,1.078644,-0.020537,0.993379,-0.2308,1931648611.72,200781560.59,271602638.57,False,False
4244,1.043952,-0.006675,0.967985,3.0722,1869521544.03,215383901.54,264575148.75,False,False
4245,0.90773,-0.000958,1.022882,-4.5148,1625573159.28,62383261.96,196377785.47,True,False
4246,0.95676,-0.032203,0.983784,-4.7611,1713377099.8,82085198.67,212017467.63,True,False
4247,0.969487,-0.048507,0.973821,-2.436,1736169624.41,71938975.29,194355547.75,True,False
4248,1.016035,0.010435,1.007798,0.135,1819527531.01,192103701.6,263807257.4,False,False
4249,1.020482,0.004482,0.975987,5.8349,1827492422.81,208890585.13,246681320.95,False,False
4250,1.008972,0.010852,1.034835,-7.1652,1806880039.8,166312103.33,282412644.36,False,False
4251,1.049462,-0.000478,0.985042,4.4693,1879388705.48,219319072.36,259974413.3,False,False
4252,1.104859,0.029479,1.035556,-2.2114,1978595070.66,291267259.8,343899020.06,False,False
4253,0.99603,0.006441,0.931951,-1.2366,1783702584.49,222670976.23,291309194.2,False,False
4254,1.017522,-0.00036,1.046045,6.4515,1822191506.43,145483180.87,200570491.11,True,False
4255,0.896833,-0.03129,0.933335,-0.0077,1606058888.24,70138823.26,181578142.84,True,False
4256,1.06601,-0.008083,0.990358,2.5962,1909023777.46,215823838.95,267031288.19,False,False
4257,1.073502,0.042499,1.04518,10.2496,1922440217.05,279138514.7,269679675.55,False,False
4258,0.953625,0.003523,1.062553,2.2317,1707763500.09,82110394.68,179243282.71,True,False
4259,0.839011,-0.01008,1.002318,-3.1417,1502510500.42,1837849.93,148032387.98,True,False
4260,0.997408,0.02738,1.020232,-6.9097,1786171265.94,195959383.98,300915722.65,False,False
4261,0.816754,-0.030333,0.994812,0.103,1462652204.72,-41966125.06,104900293.25,True,False
4262,1.045317,-0.021116,1.023532,-0.1391,1871967048.67,148435298.44,235499090.06,True,False
4263,1.077334,-0.028423,0.993362,3.6115,1929302750.64,184441337.46,240180293.06,False,False
4264,1.023993,0.019685,1.056735,-5.7203,1833779150.83,180175959.66,285108550.53,False,False
4265,0.85729,-2.6e-05,1.025234,0.4494,1535244912.43,16515049.37,143189806.89,True,False
4266,0.883644,0.021972,0.873776,-5.5618,1582440297.48,187332471.73,285349081.3,False,False
4267,0.939735,0.006727,1.02213,-4.7099,1682889061.3,104779553.61,226815729.66,True,False
4268,0.931496,0.020296,0.966201,-2.9128,1668134313.03,161276549.96,256830343.9,False,False
4269,1.050967,0.002105,0.982426,4.3047,1882084564.4,227477617.0,266337846.84,False,False
4270,0.94429,0.017648,1.0401,1.3043,1691046327.54,114118191.66,205407428.24,True,False
4271,1.020248,-0.035032,1.04486,0.4012,1827073214.37,85478485.22,189966944.25,True,False
4272,0.956083,0.013562,1.147118,-6.2133,1712165962.14,38915774.06,189458471.73,True,False
4273,0.93556,0.000942,0.996925,-1.2134,1675412421.83,109923790.88,214167864.91,True,False
4274,0.993644,-0.017716,1.015577,-3.0933,1779430057.56,115569452.97,227517623.04,True,False
4275,1.039735,0.004077,0.963302,-8.2729,1861970293.93,235106198.67,335924719.05,False,False
4276,1.044682,-0.010673,1.020191,4.3964,1870829508.04,169895394.83,226844990.58,False,False
4277,1.056607,0.008942,1.116963,-9.306,1892185267.2,145911474.4,281312555.65,True,False
4278,1.000246,-0.005337,0.986711,-1.7343,1791253569.96,164884385.31,254482266.31,False,False
4279,0.922078,-0.010349,1.037248,10.9648,1651267820.36,49195170.08,117697554.75,True,False
4280,0.96794,0.01692,1.014172,0.8529,1733398258.3,154203997.15,234657984.36,True,False
4281,0.979773,0.039257,1.033208,3.2043,1754588758.44,190365707.41,247895343.42,False,False
4282,0.863738,-0.007813,0.953199,-10.2123,1546792729.74,63649134.32,220409025.18,True,False
4283,0.899758,-0.011482,0.928904,-0.9875,1611298461.23,107819756.62,211526668.28,True,False
4284,0.976258,0.014241,1.0309,4.4845,1748294969.75,144911789.27,210909756.43,True,False
4285,1.037001,0.007084,1.055926,-3.8953,1857073913.32,169605188.22,269000342.27,False,False
4286,0.976944,0.000486,0.950134,-3.5681,1749523637.85,181295463.73,274233702.04,False,False
4287,0.900214,0.00848,0.951224,5.6047,1612113445.46,123874431.14,193329800.44,True,False
4288,0.969872,0.014038,0.97296,3.9296,1736859064.79,181525617.69,238588077.93,False,False
4289,0.946471,0.029899,0.997522,-6.4864,1694951255.62,168454995.67,278520378.82,False,False
4290,1.029205,-0.001708,0.996791,0.4276,1843112053.76,190038037.24,260916706.53,False,False
4291,1.040656,-0.007788,0.938472,2.4072,1863619743.51,232221818.64,279470253.55,False,False
4292,1.085635,-0.004866,0.908239,-1.8876,1944168927.12,300366693.45,348153756.26,False,False
4293,1.006073,-0.005696,0.976035,1.2346,1801687118.55,177361642.22,248361794.17,False,False
4294,1.031453,-0.004356,0.989168,10.2128,1847139134.47,192819368.28,213283702.37,False,False
4295,1.094748,0.001893,1.006033,-3.1572,1960488600.19,249364392.62,320375432.41,False,False
4296,0.954249,-0.021704,1.05494,10.3721,1708881607.18,45206978.41,116029839.27,True,False
4297,1.028199,-0.014124,1.038134,1.5429,1841311574.98,135653625.13,218310998.97,True,False
4298,1.024681,-0.014948,1.040671,0.3305,1835011081.54,129168500.94,220023044.49,True,False
4299,1.031339,0.009318,1.01144,-1.1155,1846933771.63,201479354.9,276500339.4,False,False
4300,1.083072,-0.000495,1.008964,-3.6925,1939578803.83,231957349.05,311202712.66,False,False
4301,1.024018,0.013333,1.078829,-5.5896,1833824562.29,152191126.69,265422831.63,True,False
4302,0.975813,-0.014069,1.012572,-2.0075,1747497596.24,108598754.08,217308337.62,True,False
4303,1.060402,0.017521,1.02993,-4.3749,1898981321.32,230148475.56,313112169.13,False,False
4304,0.887794,0.011263,0.970606,-9.678,1589872989.58,102518760.37,245718349.81,True,False
4305,1.060779,-0.000867,0.920951,2.4537,1899656735.16,276272670.98,308945207.73,False,False
4306,0.900578,0.009118,0.939698,-5.6316,1612765385.53,133773582.17,249699456.0,True,False
4307,0.958249,0.004743,1.062646,1.1313,1716044623.35,88347973.26,188607777.99,True,False
4308,1.043358,0.01413,1.024223,5.3272,1868457557.2,212081074.29,250794729.6,False,False
4309,0.987652,0.001431,1.005731,-1.4449,1768699666.5,151494122.05,243867756.75,True,False
4310,1.055694,0.026613,0.957797,-5.4526,1890550293.08,296345462.95,363607036.43,False,False
4311,1.004343,-0.028044,1.018342,2.6214,1798589344.78,104288626.87,191848949.81,True,False
4312,1.035275,-0.0136,1.050804,15.2044,1853983774.84,133466438.08,147377657.38,True,False
4313,0.926087,0.018599,1.009878,-5.0292,1658447532.8,121026758.47,238999282.47,True,False
4314,0.937811,0.035871,1.006805,-0.617,1679443915.18,163310947.87,247740089.06,False,False
4315,1.017112,0.003506,1.053286,-3.9504,1821455684.76,146792557.08,253382625.37,True,False
4316,0.965077,-0.016079,1.034894,-10.093,1728271509.13,79149290.49,235461757.9,True,False
4317,1.014035,-0.016194,0.986247,-0.7867,1815946497.34,157859129.5,245108060.98,True,False
4318,1.047288,-0.009454,0.980494,3.8615,1875496406.36,203887774.81,252651671.23,False,False
4319,0.920715,-0.018422,0.963659,2.7995,1648827595.51,89172527.11,181840955.94,True,False
4320,0.960218,0.030843,0.96895,-4.4916,1719570352.6,204413101.65,294011563.08,False,False
4321,1.083949,0.015232,0.980412,-2.1244,1941148997.8,284422138.18,338555011.95,False,False
4322,0.91478,0.028571,0.925642,-3.2746,1638199637.26,189134918.22,277158842.84,False,False
4323,1.20447,-0.002773,0.931417,-0.1949,2156979145.65,394216879.19,403069091.8,False,False
4324,1.000432,-0.011439,0.96154,4.1396,1791585573.39,172760295.61,231008046.14,False,False
4325,0.998718,0.00415,0.961599,2.8216,1788516090.82,199080498.77,255398472.16,False,False
4326,0.988484,-0.005989,1.001143,-9.3693,1770188377.35,142512753.61,276198297.87,True,False
4327,0.911682,0.022879,0.994668,2.9214,1632651140.04,125763395.2,206301560.4,True,False
4328,0.921657,0.015854,1.002192,-4.6012,1650515258.59,118033236.48,234918930.34,True,False
4329,1.185543,-0.013693,1.031291,3.1484,2123084830.54,280039007.54,305963339.47,False,False
4330,1.023699,-0.010079,0.923624,-1.6239,1833251885.94,223909559.31,294264455.42,False,False
4331,1.107633,-0.009493,0.984669,7.7566,1983563416.37,254303324.69,264623446.27,False,False
4332,1.049829,-0.007725,1.020963,-8.3749,1880046083.41,179424683.06,298996160.97,False,False
4333,0.784511,0.002221,0.98291,-11.0837,1404911874.67,-14840827.27,166420166.33,True,False
4334,1.058738,-0.001608,0.845007,-6.2144,1896001534.32,329264541.48,390030680.7,False,False
4335,0.965237,0.012537,1.09737,5.0679,1728558894.31,82489457.89,165942502.39,True,False
4336,0.997453,-0.010296,1.011842,-0.7966,1786250495.46,134916292.7,229491301.93,True,False
4337,1.072704,-0.01519,0.995133,10.3159,1921012113.65,204595837.96,218682182.32,False,False
4338,0.896637,0.013203,0.948777,-0.7888,1605707570.72,129978164.73,225705119.47,True,False
4339,0.895086,-0.008391,1.031728,2.1805,1602930015.98,32496923.98,146371898.57,True,False
4340,1.066209,0.00805,0.96943,-3.9938,1909379335.99,262303751.92,333108787.58,False,False
4341,1.037423,-0.018333,0.987915,-3.822,1857828869.95,173135371.36,271035563.73,False,False
4342,0.946455,-0.001269,0.988311,-1.8441,1694923746.35,122432498.89,225667516.1,True,False
4343,1.004721,0.019124,1.058273,3.8858,1799266302.94,159909830.92,223433454.37,False,False
4344,0.952718,-0.01117,1.063463,-3.287,1706138871.08,55541298.91,186982611.51,True,False
4345,1.084372,0.004133,0.977526,2.3684,1941906807.42,265399501.31,301721132.75,False,False
4346,1.098476,-5.4e-05,0.994962,4.3543,1967164478.07,257118303.97,285222673.35,False,False
4347,0.797969,0.024835,1.000981,7.5597,1429012386.44,16323177.08,115352829.57,True,False
4348,1.068456,-0.009181,0.977582,6.3071,1913404526.52,225362668.31,254033492.0,False,False
4349,1.03587,-0.01988,0.974929,2.3852,1855048725.0,178529377.12,243127748.57,False,False
4350,0.974433,0.047135,0.914592,-0.8327,1745025743.63,286744648.28,332817481.39,False,False
4351,0.895554,-0.021769,1.006285,-0.2146,1603769457.93,30299596.25,155396495.19,True,False
4352,1.126336,0.005876,1.040821,-5.5888,2017056976.75,260328556.16,341758153.6,False,False
4353,1.060114,0.002524,1.038202,6.5575,1898465044.94,195281115.84,232533634.83,False,False
4354,1.018997,-0.041547,0.96588,5.1675,1824831978.81,131023414.48,197110955.18,True,False
4355,1.024654,-0.012315,0.991197,-5.4634,1834962594.29,170612123.59,277332315.65,False,False
4356,0.928907,0.00123,1.018076,1.3843,1663498633.18,88708978.67,187863209.91,True,False
4357,1.099878,-0.022191,1.001954,10.4031,1969675239.04,209605968.23,220243230.25,False,False
4358,1.096878,0.017287,0.980798,1.966,1964302057.48,300225045.06,327422761.3,False,False
4359,0.963562,0.016551,0.972583,8.8676,1725558046.22,180271206.85,214512210.24,False,False
4360,0.921045,0.004065,0.992704,0.683,1649419451.63,105041095.65,202191610.47,True,False
4361,0.851882,-0.013227,0.987124,3.6352,1525561295.39,19703806.59,132054736.12,True,False
4362,0.888045,-0.040925,1.009809,4.0059,1590322407.29,-9275882.13,110088472.94,True,False
4363,1.022015,-0.029925,0.966316,-7.1551,1830237716.72,154477502.52,274772938.13,True,False
4364,1.110495,-0.007003,0.982236,2.129,1988688006.41,263597944.02,301496989.04,False,False
4365,1.011372,0.023677,0.935184,-2.4647,1811176775.09,265554581.84,326657143.34,False,False
4366,1.035389,0.017426,1.013668,8.9888,1854187132.73,218594528.66,236831168.92,False,False
4367,1.062862,0.001423,1.090463,11.6715,1903385378.52,156982915.55,179734304.23,True,False
4368,0.981931,-0.006997,1.011856,-5.5705,1758454448.63,126947934.13,247011300.63,True,False
4369,0.840983,0.011081,0.980859,3.1992,1506042954.34,51347632.83,155565865.26,True,False
4370,1.165283,0.004196,0.953749,0.2136,2086802259.64,356954285.34,375357555.15,False,False
4371,0.862682,-0.01876,1.087427,0.8967,1544900537.61,-53604687.02,93603460.49,True,False
4372,1.054004,-0.022629,1.029884,3.6335,1887524063.07,148408223.94,215977829.4,True,False
4373,0.90136,-0.015066,1.025331,3.5447,1614165840.76,32042584.69,139962931.86,True,False
4374,1.021334,-0.031106,1.004735,7.0933,1829016540.01,123286621.74,182140201.23,True,False
4375,1.094201,-0.040823,0.965706,4.9533,1959508037.09,195028914.71,239877459.13,False,False
4376,1.087114,0.004622,0.925526,0.9931,1946816899.78,307361582.04,337558591.85,False,False
4377,0.949498,-0.009558,0.953368,1.6703,1700373059.72,136962232.52,219202826.73,True,False
4378,1.033039,-0.027635,0.972425,4.5196,1849978989.3,163574557.86,222173459.31,False,False
4379,0.989371,-0.002084,1.028435,5.2496,1771777066.22,130012348.31,196775697.54,True,False
4380,1.003575,-0.025619,0.985965,11.3314,1797215151.47,131967727.39,167793320.17,True,False
4381,1.071804,0.017307,0.97201,9.5669,1919399653.99,283304035.38,276188101.08,False,False
4382,1.199884,0.010425,1.042852,6.607,2148767145.96,335927873.58,323385410.17,False,False
4383,1.112156,0.024446,1.034093,-0.8209,1991662107.58,289314942.62,335063471.24,False,False
4384,1.093558,0.002346,1.074887,1.9834,1958357674.4,198182137.04,257972360.24,False,False
4385,0.897216,-0.014238,0.988027,-2.9431,1606744466.96,57360330.02,185810366.73,True,False
4386,0.968485,-0.047977,0.978752,0.6295,1734373849.16,68387517.63,177362076.73,True,False
4387,1.109456,0.005521,1.005865,-2.2799,1986826664.81,270056423.0,329898713.18,False,False
4388,0.997101,0.025371,0.967415,8.1813,1785620428.57,231191588.01,251036345.24,False,False
4389,0.93386,-0.025527,1.043036,3.2669,1672367989.21,29970870.26,139261766.97,True,False
4390,1.10662,-0.007936,1.022688,5.9739,1981748114.72,228336002.23,256683406.26,False,False
4391,1.033742,-0.003302,1.035051,-6.4933,1851238200.77,162846164.21,277518796.98,False,False
4392,0.977911,0.01107,1.051694,0.1632,1751254268.66,125497754.64,218405196.64,True,False
4393,0.852358,0.015864,0.948772,-5.3849,1526412496.67,92929687.14,219561579.3,True,False
4394,1.005405,-0.009638,1.046308,-7.0162,1800491298.04,117626305.04,248445854.78,True,False
4395,1.009702,0.014575,0.934715,3.3577,1808187415.57,247860841.6,285761570.17,False,False
4396,0.927278,-0.017625,1.01099,-1.2957,1660581301.06,61169006.24,181339539.72,True,False
4397,0.980804,0.00977,0.895413,-2.5259,1756435129.54,241621656.62,310307568.38,False,False
4398,0.88488,0.019221,0.976151,-3.2067,1584653511.3,108326506.99,221433915.5,True,False
4399,1.062344,-0.012171,0.958551,-6.3438,1902458593.7,228337798.05,322184640.44,False,False
4400,0.886235,0.008633,0.934807,-2.4753,1587080279.3,123413184.02,228533709.87,True,False
4401,0.825503,0.053116,1.044589,-2.9182,1478319965.16,51978832.39,181014585.31,True,False
4402,0.896844,0.01036,0.928591,11.3801,1606079983.38,140554689.32,179351975.53,True,False
4403,0.922769,0.021714,0.978193,0.2812,1652506137.18,146525062.22,232214042.99,True,False
4404,1.039927,0.025729,1.035561,0.6544,1862314464.1,222093107.99,281534231.23,False,False
4405,0.920515,0.007577,1.016722,2.6293,1648470324.21,92561879.02,184917115.64,True,False
4406,0.960832,-0.000537,0.991615,-12.1955,1720669599.93,134222973.0,282613048.12,True,False
4407,1.077462,-0.009705,0.944802,-1.0936,1929532827.38,256628689.43,314138560.78,False,False
4408,0.901836,0.002409,0.998106,-4.9331,1615019286.38,80844477.03,210651502.69,True,False
4409,1.035311,0.0037,1.00578,6.1879,1854047764.46,198914074.92,237679693.67,False,False
4410,1.130985,0.009127,1.048962,-2.1875,2025382156.9,265139372.86,326282900.93,False,False
4411,1.013373,-0.028878,1.03895,-5.4033,1814759996.37,95232530.36,225472935.7,True,False
4412,0.990732,0.01155,0.99543,10.473,1774214826.3,179871310.1,205254547.23,False,False
4413,1.039103,-0.00285,1.031747,5.4248,1860839012.71,170953089.61,222441455.33,False,False
4414,1.012734,0.024883,0.890845,-2.4465,1813616848.63,301866733.85,351275609.72,False,False
4415,0.967297,-0.006225,0.978387,8.7887,1732247101.19,140009552.73,187346392.71,True,False
4416,1.013813,-0.007195,1.081523,8.4793,1815549336.32,103448013.68,162017713.36,True,False
4417,0.953527,-0.007563,1.066083,-0.5078,1707587310.89,60475503.43,177348803.08,True,False
4418,0.912304,-0.013735,0.967225,10.4851,1633765691.75,86855787.26,145979916.34,True,False
4419,0.902689,-0.025975,0.993494,2.7174,1616547123.23,39152320.64,148438359.27,True,False
4420,1.089659,-0.002034,0.906963,0.6011,1951375032.54,310442833.13,341737653.32,False,False
4421,0.8749,-0.011955,0.958285,-3.1924,1566781216.92,63336857.73,190622389.59,True,False
4422,1.019273,0.016308,0.932102,0.5936,1825326355.22,261870010.08,308952894.32,False,False
4423,1.036931,-0.001151,0.971682,-3.2735,1856948873.29,216633641.12,297814834.42,False,False
4424,1.074842,0.023447,0.942592,0.9338,1924840327.47,319751800.54,346356584.64,False,False
4425,1.050776,0.002894,0.978602,-3.7314,1881743268.96,231620814.55,310589405.93,False,False
4426,1.075156,0.001143,1.044252,-0.8313,1925401591.34,201820887.43,275473405.42,False,False
4427,0.974223,0.040445,1.074326,-0.3684,1744649653.15,156576566.16,242083108.83,True,False
4428,1.052732,0.015315,1.016583,4.1697,1885245856.84,228692235.85,267823872.77,False,False
4429,1.003004,0.001236,0.982215,-12.2978,1796192318.89,182491001.95,318462109.18,False,False
4430,0.951587,-0.027329,1.060789,15.6303,1704112841.15,28984168.82,80584458.75,True,False
4431,0.998564,-0.009763,1.02775,-2.9101,1788240599.83,125073189.18,233156931.63,True,False
4432,1.025816,0.029808,0.993055,2.9773,1837043508.89,247643193.28,287262534.42,False,False
4433,0.974131,-0.006234,0.903542,-9.8365,1744485623.38,201526661.91,317900792.05,False,False
4434,1.061615,0.013651,0.979403,0.8732,1901152677.11,261343151.66,307015196.24,False,False
4435,0.747608,-0.000487,1.102805,-5.0407,1338826073.1,-140794510.7,56599006.91,True,False
4436,1.089905,0.012557,1.055206,-2.7443,1951814333.72,229363978.66,304492558.75,False,False
4437,1.019277,-0.026021,0.98551,-5.4882,1825333932.53,145060130.14,259936762.68,True,False
4438,0.963291,0.007072,1.025091,-4.1931,1725072946.39,124781660.93,238519204.27,True,False
4439,0.994951,-0.004788,1.009995,0.5803,1781770517.06,143879281.28,228854966.72,True,False
4440,0.909262,0.051682,0.985088,1.0679,1628316601.11,177468817.4,249764736.76,False,False
4441,0.949874,0.006194,0.998785,5.9837,1701045694.29,130458010.73,194674909.21,True,False
4442,1.040835,-0.019424,1.063609,-6.5852,1863939488.35,118022592.51,247733959.84,True,False
4443,0.914867,0.002061,1.007302,5.652,1638355589.3,85312047.92,166492299.24,True,False
4444,1.109754,-0.021274,1.079157,-8.8512,1987361555.93,162802012.92,292748761.91,False,False
4445,1.094652,0.006757,1.014058,7.7639,1960315779.14,252869122.2,264102999.74,False,False
4446,0.974771,0.003891,0.990286,-1.5718,1745631544.92,155538140.2,247133004.0,True,False
4447,0.920326,-0.011975,0.981987,-8.5178,1648130419.82,85886640.23,230714362.55,True,False
4448,0.917869,-0.002329,1.000838,-9.8792,1643731204.99,85611325.36,236555186.11,True,False
4449,1.055614,0.003084,1.057832,-8.6867,1890405636.22,177709751.05,299682895.21,False,False
4450,0.981428,-0.011988,1.008323,1.4359,1757553726.81,120342428.02,208768653.23,True,False
4451,1.021131,0.000617,1.059429,-1.9101,1828653205.23,140621553.87,239042135.42,True,False
4452,1.121126,0.015795,1.078124,-1.2441,2007725827.86,247849641.08,309231092.83,False,False
4453,0.974103,0.020504,1.025016,1.2386,1744435040.15,158190369.98,235499872.08,True,False
4454,0.995808,0.017868,1.023605,7.3061,1783305191.51,174972683.28,217135486.26,False,False
4455,1.033464,0.024712,0.990087,-0.1674,1850739515.06,247739750.2,303161848.15,False,False
4456,1.038135,0.045276,1.045433,-0.1454,1859104219.22,249418696.09,304195017.31,False,False
4457,0.942374,-0.013095,0.941788,-3.7571,1687614369.19,133243176.9,241826731.22,True,False
4458,1.020773,-0.010223,0.991406,0.8114,1828013335.18,170855824.32,245968050.62,False,False
4459,0.967743,0.005794,0.989564,4.9109,1733045173.52,152960876.15,214545852.39,True,False
4460,0.955213,-0.013974,1.092113,-2.4921,1710607559.25,31736519.1,167110351.88,True,False
4461,0.994714,0.025847,0.92982,0.5735,1781346358.55,257611705.93,306227099.75,False,False
4462,1.005302,-0.056428,1.037156,9.0549,1800307090.99,40075919.31,116439466.4,True,False
4463,0.955269,-0.004752,0.896154,-0.6273,1710706493.33,192675504.82,267809284.91,False,False
4464,0.955087,-0.012151,0.975789,5.1989,1710381615.75,120885316.66,191689963.69,True,False
4465,1.039516,0.014878,0.972763,-0.9933,1861578498.97,248008076.02,307561425.38,False,False
4466,0.984848,0.03619,1.020184,5.0014,1763677793.27,199551091.35,245378017.76,False,False
4467,0.944779,-0.02031,1.006787,4.3392,1691922043.91,75021599.42,164750605.56,True,False
4468,1.011523,-0.015011,0.985581,-2.2197,1811447157.6,158294162.61,252505974.78,True,False
4469,0.989112,0.011255,0.953323,-3.18,1771313205.42,209030588.84,291422997.96,False,False
4470,1.026866,0.005591,0.985159,5.9062,1838923568.0,209964654.59,246869597.53,False,False
4471,0.890951,-0.004317,0.974559,-9.8233,1595526247.53,77653351.02,229594795.38,True,False
4472,0.96509,0.011861,1.053107,1.7579,1728294083.09,113963187.5,203021121.3,True,False
4473,0.975729,0.048704,1.003772,-2.4767,1747346810.69,224727332.1,298520944.37,False,False
4474,1.177902,-0.026108,0.99926,5.3843,2109401185.87,270844457.23,286907566.72,False,False
4475,0.93528,-0.003166,0.964388,3.9317,1674911304.76,126884588.12,202089796.52,True,False
4476,0.965097,0.019855,1.030997,-4.1537,1728307694.82,144157891.63,251545489.13,True,False
4477,0.964397,0.015922,1.007321,-5.1844,1727053825.81,154240084.93,263264009.54,True,False
4478,1.013904,0.005481,1.047517,4.4804,1815712443.87,151728048.26,214737023.19,True,False
4479,0.917264,-0.000145,0.949907,7.7664,1642647435.48,126370509.7,184830088.26,True,False
4480,0.987377,-0.034136,0.945537,-2.8287,1768207397.2,132931513.47,237946543.26,True,False
4481,1.02114,-0.026691,0.926732,-4.7901,1828670252.51,188959542.93,286341073.03,False,False
4482,1.026024,0.00277,1.010126,-9.455,1837416855.55,185522364.76,307601538.79,False,False
4483,0.975317,-0.001053,1.03693,-1.2369,1746609001.49,112857870.81,216512016.27,True,False
4484,1.044647,-0.007005,0.976413,3.0956,1870767260.69,209146766.79,260203734.11,False,False
4485,1.086814,0.00737,0.953005,-3.5038,1946280384.87,292086309.25,351151755.87,False,False
4486,0.941275,-0.016997,1.006142,-0.7735,1685647600.28,78042024.25,190490578.12,True,False
4487,0.997658,0.021516,0.963128,-7.8418,1786618314.96,228008738.57,327280429.09,False,False
