Month,Department,COGSTRY,DepreciationTRY,InterestTRY,OperatingExpenseTRY,RevenueTRY,TaxTRY,GrossProfitTRY,EBITDATRY,EBITTRY,EBTTRY,NetIncomeTRY,GrossMarginPct,EBITDAMarginPct,NetIncomeMarginPct,Version,Year,MonthKey
2027-03-01,Technology,0.0,694791.67,0.0,9970808.17,0.0,0.0,0.0,-9970808.17,-10665599.84,-10665599.84,-10665599.84,,,,Forecast,2027,2027-03
2027-04-01,Customer Success,2515435.6799999997,420833.34,0.0,3815124.83,10033921.57,0.0,7518485.890000001,3703361.0600000005,3282527.7200000007,3282527.7200000007,3282527.7200000007,0.7493068226165137,0.36908411473660746,0.32714305140816446,Forecast,2027,2027-04
2027-04-01,Finance & Corporate,0.0,170000.0,453035.52,7743101.35,0.0,2461059.88,0.0,-7743101.35,-7913101.35,-8366136.869999999,-10827196.75,,,,Forecast,2027,2027-04
2027-04-01,Marketing,0.0,0.0,0.0,8222583.090000001,0.0,0.0,0.0,-8222583.090000001,-8222583.090000001,-8222583.090000001,-8222583.090000001,,,,Forecast,2027,2027-04
2027-04-01,Operations,0.0,465277.77,0.0,11656669.270000001,0.0,0.0,0.0,-11656669.270000001,-12121947.040000001,-12121947.040000001,-12121947.040000001,,,,Forecast,2027,2027-04
2027-04-01,Sales,77502747.92,241666.67,0.0,28093871.83,152345317.67,0.0,74842569.74999999,46748697.91999999,46507031.249999985,46507031.249999985,46507031.249999985,0.49126924866912447,0.3068600901884219,0.30527378170388103,Forecast,2027,2027-04
2027-04-01,Technology,0.0,694791.67,0.0,10539860.78,0.0,0.0,0.0,-10539860.78,-11234652.45,-11234652.45,-11234652.45,,,,Forecast,2027,2027-04
2027-05-01,Customer Success,2577628.79,420833.34,0.0,3839844.99,10282006.15,0.0,7704377.36,3864532.37,3443699.0300000003,3443699.0300000003,3443699.0300000003,0.7493068227740751,0.3758539251603151,0.3349248171768503,Forecast,2027,2027-05
2027-05-01,Finance & Corporate,0.0,170000.0,453035.52,7780700.430000001,0.0,2611792.75,0.0,-7780700.430000001,-7950700.430000001,-8403735.950000001,-11015528.700000001,,,,Forecast,2027,2027-05
2027-05-01,Marketing,0.0,0.0,0.0,8269260.01,0.0,0.0,0.0,-8269260.01,-8269260.01,-8269260.01,-8269260.01,,,,Forecast,2027,2027-05
2027-05-01,Operations,0.0,465277.77,0.0,11719329.549999999,0.0,0.0,0.0,-11719329.549999999,-12184607.319999998,-12184607.319999998,-12184607.319999998,,,,Forecast,2027,2027-05
2027-05-01,Sales,77656270.63,241666.67,0.0,28229484.06,153275586.72,0.0,75619316.09,47389832.03,47148165.36,47148165.36,47148165.36,0.49335525446814615,0.3091805619153855,0.307603881145985,Forecast,2027,2027-05
2027-05-01,Technology,0.0,694791.67,0.0,10592298.46,0.0,0.0,0.0,-10592298.46,-11287090.13,-11287090.13,-11287090.13,,,,Forecast,2027,2027-05
2027-06-01,Customer Success,2648112.52,420833.34,0.0,3866752.91,10563161.54,0.0,7915049.02,4048296.1099999994,3627462.7699999996,3627462.7699999996,3627462.7699999996,0.7493068235326826,0.3832466345109023,0.34340692000815504,Forecast,2027,2027-06
2027-06-01,Finance & Corporate,0.0,170000.0,453035.52,7818599.33,0.0,2937877.68,0.0,-7818599.33,-7988599.33,-8441634.85,-11379512.53,,,,Forecast,2027,2027-06
2027-06-01,Marketing,0.0,0.0,0.0,8316309.15,0.0,0.0,0.0,-8316309.15,-8316309.15,-8316309.15,-8316309.15,,,,Forecast,2027,2027-06
2027-06-01,Operations,0.0,465277.77,0.0,11782489.5,0.0,0.0,0.0,-11782489.5,-12247767.27,-12247767.27,-12247767.27,,,,Forecast,2027,2027-06
2027-06-01,Sales,78373494.76,241666.67,0.0,28409175.11,155324250.03,0.0,76950755.27,48541580.16,48299913.489999995,48299913.489999995,48299913.489999995,0.49542009863326164,0.312517717939243,0.3109618329441226,Forecast,2027,2027-06
2027-06-01,Technology,0.0,525000.0,0.0,10645154.28,0.0,0.0,0.0,-10645154.28,-11170154.28,-11170154.28,-11170154.28,,,,Forecast,2027,2027-06
