Month,CostCenterID,Department,BusinessUnit,Region,Version,PeriodStatus,SourceSystem,AccountKey,AmountTRY
2025-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6200,4312948.76
2025-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6300,457089.4
2025-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6400,1264582.55
2025-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6500,263021.77
2025-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6600,133746.01
2025-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6700,220833.33
2025-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,2508030.6
2025-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,463985.66
2025-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,4166210.29
2025-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,276657.26
2025-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,1015499.5
2025-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,221770.3
2025-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6700,426041.67
2025-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,2193357.37
2025-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,405771.11
2025-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,728794.48
2025-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,1415855.29
2025-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,1427386.02
2025-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,361033.95
2025-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6800,471912.0
2025-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6900,3000248.78
2025-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A4000,31174570.52
2025-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5000,11769698.52
2025-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5010,871292.98
2025-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5020,929912.18
2025-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6000,1845039.23
2025-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6010,341332.26
2025-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6100,1601826.8
2025-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6200,565138.02
2025-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6300,245234.49
2025-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6400,121724.38
2025-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6500,64521.07
2025-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6600,38232.15
2025-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A4000,20454200.77
2025-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5000,8185916.39
2025-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5010,647590.57
2025-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5020,650498.89
2025-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6000,1557228.83
2025-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6010,288087.33
2025-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6100,1038415.37
2025-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6200,368989.48
2025-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6300,147862.02
2025-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6400,74053.86
2025-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6500,38098.77
2025-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6600,25164.83
2025-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A4000,12099921.46
2025-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5000,5139314.9
2025-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5010,636135.33
2025-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5020,426271.72
2025-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6000,777661.38
2025-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6010,143867.35
2025-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6100,598240.62
2025-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6200,210190.19
2025-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6300,95899.06
2025-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6400,47236.37
2025-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6500,26117.9
2025-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6600,13814.68
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A4010,22022530.78
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5000,10139867.97
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5010,437173.9
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5020,550138.83
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6000,2394115.09
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6010,442911.29
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6100,441213.14
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6200,395466.7
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6300,331788.09
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6400,410083.64
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6500,88169.44
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6600,53914.78
2025-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6700,107500.0
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A4010,15519865.71
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5000,7269693.95
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5010,277884.71
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5020,418866.67
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6000,1675119.13
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6010,309897.04
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6100,322987.78
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6200,276562.03
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6300,254694.13
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6400,323271.7
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6500,75540.87
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6600,42995.12
2025-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6700,134166.67
2025-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A4020,21240508.5
2025-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5000,12206198.25
2025-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5010,212810.63
2025-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5020,321693.45
2025-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6000,1167944.75
2025-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6010,216069.78
2025-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6100,419541.15
2025-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6200,208119.72
2025-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6300,134967.64
2025-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6400,67508.4
2025-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6500,36901.61
2025-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6600,23030.04
2025-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A4020,17273396.54
2025-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5000,10135022.95
2025-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5010,206525.8
2025-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5020,310419.79
2025-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6000,885801.58
2025-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6010,163873.29
2025-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6100,341295.53
2025-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6200,173023.13
2025-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6300,109410.14
2025-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6400,53668.77
2025-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6500,28490.26
2025-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6600,17904.66
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A4030,8523723.71
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5000,1792292.38
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5010,214010.31
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5020,153909.44
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6000,1515344.45
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6010,280338.72
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6100,423432.67
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6200,85216.52
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6300,769586.0
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6400,87089.18
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6500,47801.57
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6600,28199.76
2025-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6700,194791.67
2025-10-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,1734928.38
2025-10-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,320961.75
2025-10-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6100,4119170.26
2025-10-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,264250.65
2025-10-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,96443.88
2025-10-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,361664.03
2025-10-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,175837.55
2025-10-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6000,2504430.62
2025-10-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6010,463319.67
2025-10-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6200,4720007.33
2025-10-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6300,463138.67
2025-10-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6400,1253919.14
2025-10-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6500,278700.21
2025-10-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6600,120213.23
2025-10-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6700,220833.33
2025-10-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,2543651.03
2025-10-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,470575.44
2025-10-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,4269522.14
2025-10-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,283610.67
2025-10-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,1087526.35
2025-10-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,220627.6
2025-10-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6700,426041.67
2025-10-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,2241494.79
2025-10-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,414676.54
2025-10-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,692755.21
2025-10-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,1473190.81
2025-10-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,1457659.41
2025-10-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,345261.83
2025-10-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6800,471912.0
2025-10-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6900,3768882.31
2025-11-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A4000,36503382.31
2025-11-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5000,13868363.97
2025-11-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5010,1028440.95
2025-11-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5020,1086564.87
2025-11-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6000,1902198.85
2025-11-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6010,351906.79
2025-11-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6100,1825765.61
2025-11-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6200,666299.07
2025-11-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6300,240279.23
2025-11-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6400,121955.72
2025-11-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6500,66935.52
2025-11-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6600,40351.89
2025-11-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A4000,24633427.68
2025-11-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5000,9874806.72
2025-11-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5010,785138.75
2025-11-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5020,782346.08
2025-11-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6000,1578183.68
2025-11-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6010,291963.98
2025-11-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6100,1246157.04
2025-11-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6200,454048.47
2025-11-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6300,150997.15
2025-11-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6400,74429.39
2025-11-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6500,38631.59
2025-11-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6600,23610.74
2025-11-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A4000,14465299.89
2025-11-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5000,6099066.62
2025-11-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5010,761396.44
2025-11-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5020,509964.64
2025-11-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6000,790089.65
2025-11-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6010,146166.59
2025-11-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6100,732329.99
2025-11-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6200,258058.95
2025-11-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6300,96594.65
2025-11-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6400,47479.38
2025-11-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6500,24815.8
2025-11-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6600,16865.16
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A4010,23133400.39
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5000,10690691.65
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5010,461964.27
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5020,573314.47
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6000,2471894.84
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6010,457300.55
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6100,467291.55
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6200,418256.83
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6300,323539.67
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6400,418466.22
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6500,79047.93
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6600,57820.32
2025-11-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6700,107500.0
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A4010,16043928.31
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5000,7460628.59
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5010,286556.78
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5020,440771.87
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6000,1744486.41
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6010,322729.99
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6100,332777.39
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6200,288424.53
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6300,257860.26
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6400,330688.11
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6500,66396.73
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6600,40397.42
2025-11-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6700,134166.67
2025-11-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A4020,18658363.76
2025-11-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5000,10613362.03
2025-11-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5010,185735.04
2025-11-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5020,284218.67
2025-11-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6000,1205789.04
2025-11-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6010,223070.97
2025-11-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6100,368922.81
2025-11-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6200,183165.11
2025-11-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6300,137508.92
2025-11-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6400,67197.68
2025-11-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6500,34461.69
2025-11-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6600,26779.89
2025-11-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A4020,15751465.83
2025-11-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5000,9253177.34
2025-11-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5010,187677.97
2025-11-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5020,286321.33
2025-11-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6000,918791.6
2025-11-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6010,169976.45
2025-11-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6100,313439.37
2025-11-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6200,158654.57
2025-11-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6300,110520.5
2025-11-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6400,54424.19
2025-11-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6500,31294.43
2025-11-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6600,19813.48
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A4030,7731528.07
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5000,1650158.33
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5010,192085.44
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5020,137693.24
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6000,1492423.21
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6010,276098.29
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6100,408710.73
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6200,78107.67
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6300,801691.68
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6400,88337.44
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6500,47750.28
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6600,30101.73
2025-11-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6700,194791.67
2025-11-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,1720046.95
2025-11-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,318208.69
2025-11-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6100,4286959.91
2025-11-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,272403.11
2025-11-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,97177.75
2025-11-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,345608.89
