Month,ProjectID,CostCenterID,Department,Version,CapexSpendTRY,DepreciationTRY,RemainingNBVTRY
2027-06-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,7700000.0
2023-01-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2023-02-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2023-03-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2023-04-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2023-05-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2023-06-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2023-07-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2023-08-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2023-09-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2023-10-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2023-11-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2023-12-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2024-01-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2024-02-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2024-03-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2024-04-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2024-05-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2024-06-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2024-07-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2024-08-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2024-09-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2024-10-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2024-11-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2024-12-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2025-01-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2025-02-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2025-03-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2025-04-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2025-05-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2025-06-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,0.0,10200000.0
2025-07-01,CPX-007,CC-801,Finance & Corporate,Forecast,1133333.33,0.0,10200000.0
2025-08-01,CPX-007,CC-801,Finance & Corporate,Forecast,1133333.33,0.0,10200000.0
2025-09-01,CPX-007,CC-801,Finance & Corporate,Forecast,1133333.33,0.0,10200000.0
2025-10-01,CPX-007,CC-801,Finance & Corporate,Forecast,1133333.33,0.0,10200000.0
2025-11-01,CPX-007,CC-801,Finance & Corporate,Forecast,1133333.33,0.0,10200000.0
2025-12-01,CPX-007,CC-801,Finance & Corporate,Forecast,1133333.33,0.0,10200000.0
2026-01-01,CPX-007,CC-801,Finance & Corporate,Forecast,1133333.33,0.0,10200000.0
2026-02-01,CPX-007,CC-801,Finance & Corporate,Forecast,1133333.33,0.0,10200000.0
2026-03-01,CPX-007,CC-801,Finance & Corporate,Forecast,1133333.33,170000.0,10030000.0
2026-04-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,9860000.0
2026-05-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,9690000.0
2026-06-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,9520000.0
2026-07-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,9350000.0
2026-08-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,9180000.0
2026-09-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,9010000.0
2026-10-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,8840000.0
2026-11-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,8670000.0
2026-12-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,8500000.0
2027-01-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,8330000.0
2027-02-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,8160000.0
2027-03-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,7990000.0
2027-04-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,7820000.0
2027-05-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,7650000.0
2027-06-01,CPX-007,CC-801,Finance & Corporate,Forecast,0.0,170000.0,7480000.0
2023-01-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2023-02-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2023-03-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2023-04-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2023-05-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2023-06-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2023-07-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2023-08-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2023-09-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2023-10-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2023-11-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2023-12-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2024-01-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2024-02-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2024-03-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2024-04-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2024-05-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2024-06-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2024-07-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2024-08-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2024-09-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2024-10-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2024-11-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2024-12-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2025-01-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2025-02-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2025-03-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2025-04-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2025-05-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2025-06-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2025-07-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2025-08-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2025-09-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2025-10-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2025-11-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2025-12-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2026-01-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2026-02-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2026-03-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2026-04-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2026-05-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2026-06-01,CPX-008,CC-701,Technology,Actual,0.0,0.0,0.0
2023-01-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2023-02-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2023-03-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2023-04-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2023-05-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2023-06-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2023-07-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2023-08-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2023-09-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2023-10-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2023-11-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2023-12-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2024-01-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2024-02-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2024-03-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2024-04-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2024-05-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2024-06-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2024-07-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2024-08-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2024-09-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2024-10-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2024-11-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2024-12-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2025-01-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2025-02-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2025-03-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2025-04-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2025-05-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2025-06-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2025-07-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2025-08-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2025-09-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2025-10-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2025-11-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2025-12-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2026-01-01,CPX-008,CC-701,Technology,Budget,0.0,0.0,13500000.0
2026-02-01,CPX-008,CC-701,Technology,Budget,1500000.0,0.0,13500000.0
2026-03-01,CPX-008,CC-701,Technology,Budget,1500000.0,0.0,13500000.0
2026-04-01,CPX-008,CC-701,Technology,Budget,1500000.0,0.0,13500000.0
2026-05-01,CPX-008,CC-701,Technology,Budget,1500000.0,0.0,13500000.0
2026-06-01,CPX-008,CC-701,Technology,Budget,1500000.0,0.0,13500000.0
2026-07-01,CPX-008,CC-701,Technology,Budget,1500000.0,0.0,13500000.0
2026-08-01,CPX-008,CC-701,Technology,Budget,1500000.0,0.0,13500000.0
2026-09-01,CPX-008,CC-701,Technology,Budget,1500000.0,0.0,13500000.0
2026-10-01,CPX-008,CC-701,Technology,Budget,1500000.0,281250.0,13218750.0
2026-11-01,CPX-008,CC-701,Technology,Budget,0.0,281250.0,12937500.0
2026-12-01,CPX-008,CC-701,Technology,Budget,0.0,281250.0,12656250.0
2027-01-01,CPX-008,CC-701,Technology,Budget,0.0,281250.0,12375000.0
2027-02-01,CPX-008,CC-701,Technology,Budget,0.0,281250.0,12093750.0
2027-03-01,CPX-008,CC-701,Technology,Budget,0.0,281250.0,11812500.0
2027-04-01,CPX-008,CC-701,Technology,Budget,0.0,281250.0,11531250.0
2027-05-01,CPX-008,CC-701,Technology,Budget,0.0,281250.0,11250000.0
2027-06-01,CPX-008,CC-701,Technology,Budget,0.0,281250.0,10968750.0
2023-01-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2023-02-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2023-03-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2023-04-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2023-05-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2023-06-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2023-07-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2023-08-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2023-09-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2023-10-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2023-11-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2023-12-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2024-01-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2024-02-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2024-03-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2024-04-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2024-05-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2024-06-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2024-07-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2024-08-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2024-09-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2024-10-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2024-11-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2024-12-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2025-01-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2025-02-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2025-03-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2025-04-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2025-05-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2025-06-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2025-07-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2025-08-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2025-09-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2025-10-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2025-11-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2025-12-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2026-01-01,CPX-008,CC-701,Technology,Forecast,0.0,0.0,12900000.0
2026-02-01,CPX-008,CC-701,Technology,Forecast,1433333.33,0.0,12900000.0
2026-03-01,CPX-008,CC-701,Technology,Forecast,1433333.33,0.0,12900000.0
2026-04-01,CPX-008,CC-701,Technology,Forecast,1433333.33,0.0,12900000.0
2026-05-01,CPX-008,CC-701,Technology,Forecast,1433333.33,0.0,12900000.0
2026-06-01,CPX-008,CC-701,Technology,Forecast,1433333.33,0.0,12900000.0
2026-07-01,CPX-008,CC-701,Technology,Forecast,1433333.33,0.0,12900000.0
2026-08-01,CPX-008,CC-701,Technology,Forecast,1433333.33,0.0,12900000.0
2026-09-01,CPX-008,CC-701,Technology,Forecast,1433333.33,0.0,12900000.0
2026-10-01,CPX-008,CC-701,Technology,Forecast,1433333.33,268750.0,12631250.0
2026-11-01,CPX-008,CC-701,Technology,Forecast,0.0,268750.0,12362500.0
2026-12-01,CPX-008,CC-701,Technology,Forecast,0.0,268750.0,12093750.0
2027-01-01,CPX-008,CC-701,Technology,Forecast,0.0,268750.0,11825000.0
2027-02-01,CPX-008,CC-701,Technology,Forecast,0.0,268750.0,11556250.0
2027-03-01,CPX-008,CC-701,Technology,Forecast,0.0,268750.0,11287500.0
2027-04-01,CPX-008,CC-701,Technology,Forecast,0.0,268750.0,11018750.0
2027-05-01,CPX-008,CC-701,Technology,Forecast,0.0,268750.0,10750000.0
2027-06-01,CPX-008,CC-701,Technology,Forecast,0.0,268750.0,10481250.0
2023-01-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2023-02-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2023-03-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2023-04-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2023-05-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2023-06-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2023-07-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2023-08-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2023-09-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2023-10-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2023-11-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2023-12-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2024-01-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2024-02-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2024-03-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2024-04-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2024-05-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2024-06-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2024-07-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2024-08-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2024-09-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2024-10-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2024-11-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2024-12-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2025-01-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2025-02-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2025-03-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2025-04-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2025-05-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2025-06-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2025-07-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2025-08-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2025-09-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2025-10-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2025-11-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2025-12-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2026-01-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2026-02-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2026-03-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2026-04-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2026-05-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2026-06-01,CPX-009,CC-601,Operations,Actual,0.0,0.0,0.0
2023-01-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2023-02-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2023-03-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2023-04-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2023-05-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2023-06-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2023-07-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2023-08-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2023-09-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2023-10-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2023-11-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2023-12-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2024-01-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2024-02-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2024-03-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2024-04-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2024-05-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2024-06-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2024-07-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2024-08-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2024-09-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2024-10-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2024-11-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2024-12-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2025-01-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2025-02-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2025-03-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2025-04-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2025-05-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2025-06-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2025-07-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2025-08-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2025-09-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2025-10-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2025-11-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2025-12-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2026-01-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2026-02-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2026-03-01,CPX-009,CC-601,Operations,Budget,0.0,0.0,18000000.0
2026-04-01,CPX-009,CC-601,Operations,Budget,1800000.0,0.0,18000000.0
2026-05-01,CPX-009,CC-601,Operations,Budget,1800000.0,0.0,18000000.0
2026-06-01,CPX-009,CC-601,Operations,Budget,1800000.0,0.0,18000000.0
2026-07-01,CPX-009,CC-601,Operations,Budget,1800000.0,0.0,18000000.0
2026-08-01,CPX-009,CC-601,Operations,Budget,1800000.0,0.0,18000000.0
2026-09-01,CPX-009,CC-601,Operations,Budget,1800000.0,0.0,18000000.0
2026-10-01,CPX-009,CC-601,Operations,Budget,1800000.0,0.0,18000000.0
2026-11-01,CPX-009,CC-601,Operations,Budget,1800000.0,0.0,18000000.0
2026-12-01,CPX-009,CC-601,Operations,Budget,1800000.0,0.0,18000000.0
2027-01-01,CPX-009,CC-601,Operations,Budget,1800000.0,250000.0,17750000.0
2027-02-01,CPX-009,CC-601,Operations,Budget,0.0,250000.0,17500000.0
2027-03-01,CPX-009,CC-601,Operations,Budget,0.0,250000.0,17250000.0
2027-04-01,CPX-009,CC-601,Operations,Budget,0.0,250000.0,17000000.0
2027-05-01,CPX-009,CC-601,Operations,Budget,0.0,250000.0,16750000.0
2027-06-01,CPX-009,CC-601,Operations,Budget,0.0,250000.0,16500000.0
2023-01-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2023-02-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2023-03-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2023-04-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2023-05-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2023-06-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2023-07-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2023-08-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2023-09-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2023-10-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2023-11-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2023-12-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2024-01-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2024-02-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2024-03-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2024-04-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2024-05-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2024-06-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2024-07-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2024-08-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2024-09-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2024-10-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2024-11-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2024-12-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2025-01-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2025-02-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2025-03-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2025-04-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2025-05-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2025-06-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2025-07-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2025-08-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2025-09-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2025-10-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2025-11-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2025-12-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2026-01-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2026-02-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
